,y,max_cluster,max_random,netw_size,p1,p_si,p_ri,p_sw,k
2281,0.42338647469961954,1.0,0.798125,40,0.38824254781470635,0.9442206987754069,0.42019602192985117,0.685641855830467,4
2282,0.6260762320745829,1.0,0.9688,50,0.6115105723486677,0.7782896542615619,0.25696820664471565,0.5151419479156246,4
2283,0.4474811274686396,1.0,0.83,30,0.11522416048258488,0.616347717906337,0.8837550291549661,0.45518923702974334,10
2284,0.6554313781886769,1.0,0.9977324263038548,42,0.8380021752296754,0.7413408475563749,0.28813963613231763,0.6497848013511957,4
2285,-1.896063741992462,1.0,0.026170798898071626,66,0.20264034696315736,0.09472986125386307,0.5019565153310815,0.08818984462865254,4
2286,0.5679741318712219,1.0,1.0,14,0.7522296869151801,0.07576967961276326,0.02957728082174771,0.041273151040597145,8
2287,0.5476799530440156,1.0,0.8894675925925926,72,0.5578841100171403,0.1128775412181634,0.641532523605183,0.3176975471386939,4
2288,0.5477807855355223,1.0,0.9675,20,0.3758745823063121,0.7753335406442424,0.07660996237501261,0.6675470029541081,4
2289,0.6532393925040695,1.0,0.9928833792470156,66,0.6865120587458698,0.9906411436520761,0.09296609068334749,0.9920561674350774,4
2290,0.554823247453565,1.0,0.9275147928994083,26,0.28778553591643774,0.39051620578492274,0.8340249736920322,0.11639077480720994,10
2291,0.571074822074306,1.0,0.9069387755102041,70,0.43170273677986015,0.502331400928562,0.6685158211886509,0.6520015559193802,6
2292,0.5297088776798525,1.0,0.8659375,80,0.184406366303135,0.6465516611109968,0.43299921741444625,0.7899629977495765,8
2293,0.6496348908662859,1.0,1.0,34,0.9600338172898526,0.5619798089760637,0.4884608197450331,0.0656830974718623,4
2294,0.5180654677278957,1.0,0.8568376068376068,78,0.3546152169829545,0.3297893307498786,0.6923946671232785,0.00924075807808522,6
2295,0.5876115349799558,1.0,1.0,12,0.7946159806545053,0.5989213184657315,0.0895859047987706,0.8323980838419027,4
2296,0.6614463260804415,1.0,0.9990354938271605,72,0.7665224307504962,0.9592319453723125,0.14526067640022622,0.6660435029612863,10
2297,0.6228448676697617,1.0,0.9819214876033058,44,0.15672900455055017,0.24998853194597614,0.04371589631507833,0.5627237059658139,8
2298,0.03886771910724018,1.0,0.5775,20,0.42110039235292207,0.18223978278796238,0.8911483582614312,0.04563835309357411,4
2299,0.6535478299902254,1.0,0.998,50,0.39887605683641136,0.1440690963050848,0.024187947095570705,0.4678016239763887,10
2300,0.6554056688673949,1.0,0.9973246135552913,58,0.880820082744539,0.6706086561828909,0.3815274394830481,0.4415276556467699,4
2301,0.5832993516157154,1.0,0.9212580348943985,66,0.2027136660801374,0.4010266036576432,0.26839233605837765,0.6067781613138692,8
2302,0.6630522007266796,1.0,1.0,96,0.9946062961186171,0.9479741791397037,0.35326539100995846,0.609597782048528,10
2303,0.6540626705819518,1.0,0.9972222222222222,60,0.7505195474579759,0.46731051162941184,0.15184710506260868,0.16770224992088678,8
2304,0.6552482257566251,1.0,0.9958333333333333,60,0.6790924146650262,0.2692094533027839,0.1332164778754491,0.21978471937538369,6
2305,0.5233390736880266,1.0,0.9513888888888888,12,0.3983603649889206,0.3999822371963434,0.41184989991663445,0.31871348215976203,6
2306,-1.6833468221851935,1.0,0.046,50,0.017811104109988207,0.3226870520109424,0.5364264862187746,0.6989704436667592,10
2307,0.6568494204317125,1.0,0.9992,50,0.9601076059156651,0.8572389700001042,0.6592012733052128,0.27926053340585255,4
2308,0.4896882759116065,1.0,0.8388822829964329,58,0.23301575183294387,0.4429345990765987,0.9423072311562308,0.826602372696755,10
2309,0.5981403111225043,1.0,0.933469387755102,70,0.6943832434071449,0.24410423391786085,0.9833818622183282,0.7188886499543119,4
2310,0.5183064003498024,1.0,0.858843537414966,84,0.24522279098263522,0.06503806024253644,0.5667165417300856,0.026775942402313513,8
2311,0.4111146195137354,1.0,0.87890625,16,0.030801219302299288,0.04589139921134022,0.11798451700734669,0.19179492382133578,8
2312,0.6218970682596462,1.0,0.96,60,0.42224443456156224,0.46120097100955215,0.4392062343458558,0.45468280562927665,8
2313,0.6437333290005668,1.0,0.9929111531190926,46,0.56809388706797,0.325813312014851,0.18649995214647397,0.8372749283077399,8
2314,0.6542901928036057,1.0,0.9955357142857143,56,0.4877648079555794,0.026162082285605237,0.09643593168600229,0.04849521603956186,10
2315,0.6155638586995511,1.0,0.9600694444444444,48,0.3776281054142967,0.09932773360165437,0.49573125633615556,0.8779664219975097,10
